time,obj,status,MM_Var,MM_loss,NSW,Total_Var,n,gap,d,rank,Loss0,Var0,Best0,Loss1,Var1,Best1,Loss2,Var2,Best2
0.14849853515625,-0.2081496461022884,optimal,4.992564461343058,-0.20814964611505005,6.509422490585264,19.927887767974475,23,2.670175600638763e-09,1,1,-0.027171320621629746,6.74682414391884,6.773995464540469,-0.2081496460943244,4.992564461343058,5.200714107437382,-0.20814964611505005,8.188499162712578,8.396648808827628
0.13852453231811523,-0.1908603989133696,optimal,8.853730826219028,-0.19086039832821555,10.053581333841914,30.28035023148707,23,5.938723453667738e-09,2,2,-0.11477098419707943,10.767827713052533,10.882598697249612,-0.1908603980958432,8.853730826219028,9.044591224314871,-0.19086039832821555,10.658791692215509,10.849652090543724
0.18097543716430664,-0.37118755251454205,optimal,10.201439572080663,-0.37118755107399437,11.59151133927591,34.914337464625305,23,9.345132663097907e-09,3,3,-0.30013998714771795,12.456766735664694,12.756906722812412,-0.3711875509857663,10.201439572080663,10.572627123066429,-0.37118755107399437,12.256131156879945,12.62731870795394
0.18249940872192383,-0.42828411355479545,optimal,11.600697586363077,-0.42828411101518604,13.000111358247116,39.12544632296285,23,1.2114550204528563e-08,4,4,-0.21996573082030046,13.876034677610026,14.096000408430326,-0.42828411086700235,11.600697586363077,12.02898169723008,-0.42828411101518604,13.648714058989746,14.076998170004932
0.14249849319458008,-0.5093941501317496,optimal,12.555933242687122,-0.5093941466899743,14.097087271278104,42.43036443624249,23,1.3753256451435242e-08,5,5,-0.22562093481242051,14.945444776535876,15.171065711348296,-0.5093941466899743,12.555933242687122,13.065327389377096,-0.5093941465241318,14.928986417019496,15.438380563543628
0.17450523376464844,-0.47505393956523045,optimal,13.455589716379679,-0.4750539387707562,15.091080403058106,45.419784374041654,23,2.6911049479244813e-09,6,6,-0.26613258534100126,15.90822105648314,16.17435364182414,-0.4750539387295927,13.455589716379679,13.930643655109272,-0.4750539387707562,16.055973601178835,16.53102753994959
0.17800140380859375,-0.4779409973099238,optimal,14.250368047927065,-0.47794099520975664,15.98489200295377,48.11087644743114,23,5.8763175169358334e-09,7,7,-0.2878614716491832,16.804610109126333,17.092471580775516,-0.47794099520975664,14.250368047927065,14.728309043136822,-0.4779409950615694,17.05589829037774,17.53383928543931
0.2845027446746826,-0.45660885220300695,optimal,14.9517954836562,-0.45660885110817695,16.749987925578218,50.41460509995942,23,3.0528084983180733e-09,8,8,-0.4413807817955977,17.417488226493347,17.858869008288945,-0.45660885110817695,14.9517954836562,15.408404334764377,-0.45660885107216487,18.045321389809867,18.501930240882032
0.1874995231628418,-0.4250869368058106,optimal,15.51455427816192,-0.4250869357677658,17.427741639907662,52.46206726764052,23,2.5433849094214547e-09,9,9,-0.42508692949122917,18.158623359920405,18.583710289411634,-0.4250869357677658,15.51455427816192,15.939641213929686,-0.4250869357623124,18.7888896295582,19.21397656532051
0.1575019359588623,-0.3821848904514889,optimal,16.078521776316162,-0.382184888032846,18.07985094018212,54.42680227611713,23,5.856069400897974e-09,10,10,-0.3821848830692609,18.89299602600534,19.2751809090746,-0.382184888032846,16.078521776316162,16.460706664349008,-0.3821848879672096,19.45528447379563,19.83746936176284
0.1855006217956543,-0.3563231433577657,optimal,16.584360173283617,-0.3563231424827258,18.686935131260853,56.258913673551824,23,2.000031608036091e-09,11,11,-0.33649978186410934,19.62745156205978,19.96395134392389,-0.3563231424827258,16.584360173283617,16.940683315766343,-0.3563231424725828,20.047101938208428,20.40342508068101
0.1725013256072998,-0.32609356603859535,optimal,17.026526425050754,-0.32609356219409946,19.23449901298936,57.915147838334406,23,8.570357068104023e-09,12,12,-0.29453122917098185,20.279090331250245,20.573621560421227,-0.32609356219409946,17.026526425050754,17.352619987244854,-0.3260935621543375,20.609531082033406,20.935624644187744
0.1459970474243164,-0.24872956150495024,optimal,17.47767780091118,-0.24872955623237303,19.774473086285678,59.54542827036484,23,1.1251132236185688e-08,13,13,-0.11028658861736673,20.946141687598196,21.056428276215563,-0.24872955612753245,17.47767780091118,17.726407357038713,-0.24872955623237303,21.121608781855453,21.370338338087826
0.13850188255310059,-0.2056765303291221,optimal,17.81372484940622,-0.20567652864215447,20.146437395462375,60.66409653587203,23,3.9124725476250146e-09,14,14,-0.12743396953050024,21.32679227029825,21.45422623982875,-0.20567652864215447,17.81372484940622,18.019401378048375,-0.2056765286192146,21.523579416167557,21.72925594478677
0.384505033493042,-0.19005346640024778,optimal,18.101005800722056,-0.19005346441873883,20.46395963818334,61.61906790173472,23,4.457865330820894e-09,15,15,-0.14171779352837177,21.64090531404796,21.78262310757633,-0.19005346434600767,18.101005800722056,18.291059265068064,-0.19005346441873883,21.877156786964697,22.067210251383436
0.40249180793762207,-0.17808810851329382,optimal,18.326734620499877,-0.17808810303132816,20.722451885149017,62.3976955729838,23,1.2736084547669818e-08,16,16,-0.0927247224569605,21.948798354059107,22.041523076516068,-0.17808810303132816,18.326734620499877,18.504822723531205,-0.17808810298926403,22.122162598424815,22.30025070141408
0.37950754165649414,-0.15451959663850684,optimal,18.54999350870439,-0.15451959261152837,20.9433153922034,63.056875597330325,23,9.187350865093768e-09,17,17,-0.07683459864458442,22.207962899356744,22.28479749800133,-0.15451959261152837,18.54999350870439,18.704513101315918,-0.15451959242722424,22.298919189269192,22.453438781696416
0.41250133514404297,-0.12443329571454842,optimal,18.716633200010648,-0.12443329495935984,21.124511684288084,63.60111381382505,23,1.8266851190259479e-09,18,18,-0.04384063310334696,22.430922667983715,22.474763301087062,-0.12443329495935984,18.716633200010648,18.841066494970008,-0.12443329487737387,22.453557945830685,22.57799124070806
0.2219984531402588,-0.06537571779865414,optimal,18.825870172073245,-0.06537571644753726,21.25883338826448,64.00747492202564,23,3.3732567908496158e-09,19,19,-0.021539567065612886,22.580671764571363,22.602211331636976,-0.0653757164235671,18.825870172073245,18.89124588849681,-0.06537571644753726,22.600932985381032,22.66630870182857
0.12549948692321777,-0.03290404916610441,optimal,18.89057337239538,-0.03290404561624172,21.34704054727833,64.27577068922416,23,9.57941299370751e-09,20,20,-0.006923417146321498,22.666386043619855,22.673309460766177,-0.03290404561624172,18.89057337239538,18.923477418011622,-0.03290404412519976,22.718811273208928,22.751715317334128
0.15150046348571777,-0.01835737563999433,optimal,18.923717289290536,-0.01835737478139876,21.396636848570918,64.42734222903101,23,2.4133269975992843e-09,21,21,-0.01061121191933978,22.704187586233402,22.714798798152742,-0.01835737478139876,18.923717289290536,18.942074664071935,-0.018357373792053266,22.799437353507077,22.81779472729913
0.15799999237060547,-0.013837722201782103,optimal,18.94087897107242,-0.013837719735462883,21.43187769116899,64.53635257659526,23,7.1118050469680325e-09,22,22,-0.003112025976157895,22.738486110792152,22.74159813676831,-0.013837719735462883,18.94087897107242,18.95471669080788,-0.013837719354167888,22.856987494730685,22.870825214084853
